window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
58,29000,29500,500,0.0,0.7822716835845771,0.7822716835845771,0.7947399258773332,0.9399127390153476,0.7822716835845771,,,0.988,,0.7822716835845771,0.0,,1.0,0.012,0.023757279726487227,False,none,0.07669642531458193,0.0,0,0,False,0.7436186002019403,0.0
59,29500,30000,500,0.0,0.8267413248329278,0.8267413248329278,0.8389226060794687,0.8734122979811341,0.8267413248329278,,,0.98,,0.8267413248329278,0.0,,1.0,0.02,0.033254150472669275,False,none,0.07365926374431858,0.0,0,0,False,0.7436186002019403,0.0
60,30000,30500,500,0.0,0.6556826056826056,0.6556826056826056,0.7311507936507936,0.8527496857859502,0.6556826056826056,,,0.97,,0.6556826056826056,0.0,,1.0,0.03,0.060452291646278536,False,none,0.10355796921763576,0.0,0,0,False,0.7436186002019403,0.0
61,30500,31000,500,0.0,0.7618159618159618,0.7618159618159618,0.7753968253968253,0.8530666465247678,0.7618159618159618,,,0.964,,0.7618159618159618,0.0,,1.0,0.036,0.056986498700160176,False,none,0.0740565370485077,0.0,0,0,False,0.7436186002019403,0.0
62,31000,31500,500,0.0,0.7077380952380952,0.7077380952380952,0.7013888888888888,0.941990297150196,0.7077380952380952,,,0.99,,0.7077380952380952,0.0,,1.0,0.01,0.04373320767540452,False,none,0.11650876876903779,0.0,0,0,False,0.7436186002019403,0.0
63,31500,32000,500,0.0,0.8417582417582418,0.7014652014652015,0.9532467532467532,0.9401260204588958,0.7014652014652015,,,0.992,,0.8417582417582418,0.0,,1.0,0.008,0.0356886249637389,False,none,0.09959800430655878,0.0,0,0,False,0.7436186002019403,0.0
64,32000,32500,500,0.0,0.9248082144004381,0.7706735120003652,0.9395535714285714,0.9593128275749616,0.9248082144004381,,,0.992,,0.9248082144004381,0.0,,1.0,0.008,0.038514957793098534,False,none,0.09401722693774454,0.0,0,0,False,0.7436186002019403,0.0
65,32500,33000,500,0.0,0.7854545454545454,0.6545454545454545,0.7984615384615386,0.8493727399772508,0.7854545454545454,,,0.976,,0.7854545454545454,0.0,,1.0,0.024,0.0256227834333985,False,none,0.08535434687353563,0.0,0,0,False,0.7436186002019403,0.0
66,33000,33500,500,0.0,0.5424908424908425,0.5424908424908425,0.5569912017280438,0.6926260596241643,0.5424908424908425,,,0.906,,0.5424908424908425,0.0,,1.0,0.094,0.04591719134100848,False,none,0.08192259571917779,0.0,0,0,False,0.7436186002019403,0.0
67,33500,34000,500,0.0,0.7776817609634947,0.7776817609634947,0.7809257687228824,0.8451848879929109,0.7776817609634947,,,0.962,,0.7776817609634947,0.0,,1.0,0.038,0.025241220589549127,False,none,0.061365582626629174,0.0,0,0,False,0.7436186002019403,0.0
