evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.27272917978713446,0.27272917978713446,0.30675658966776265,0.43600353223568095,0.27272917978713446,,,0.895,,0.27272917978713446,0.0,,1.0,0.105,0.5503171637307835
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29915360570249794,0.29915360570249794,0.3564615115441419,0.4780432071592027,0.29915360570249794,,,0.9156,,0.29915360570249794,0.0,,1.0,0.0844,0.5689316211349028
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2724400821264681,0.2724400821264681,0.3269718864381626,0.3927891707527332,0.2724400821264681,,,0.8596,,0.2724400821264681,0.0,,1.0,0.1404,0.5174187146084391
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28862227946673663,0.28862227946673663,0.3307215084667611,0.41750906679139327,0.28862227946673663,,,0.891,,0.28862227946673663,0.0,,1.0,0.109,0.5391485343924549
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32420313104133447,0.32420313104133447,0.35417463882848516,0.5185459847121395,0.32420313104133447,,,0.9134,,0.32420313104133447,0.0,,1.0,0.0866,0.5709726460551546
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2905547632753914,0.2905547632753914,0.34922650619664397,0.4362395556501754,0.2905547632753914,,,0.8854,,0.2905547632753914,0.0,,1.0,0.1146,0.5376079733856387
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2756966393804708,0.2756966393804708,0.32484742480735196,0.3607068815135831,0.2756966393804708,,,0.875,,0.2756966393804708,0.0,,1.0,0.125,0.5260745567307265
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31770172953573933,0.31770172953573933,0.3506955868796405,0.44908523535551154,0.31770172953573933,,,0.8978,,0.31770172953573933,0.0,,1.0,0.1022,0.5578459350410405
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3099123993851572,0.3099123993851572,0.342018740257987,0.4640538889413254,0.3099123993851572,,,0.9114,,0.3099123993851572,0.0,,1.0,0.0886,0.5555008549137194
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28797306574928644,0.28797306574928644,0.3252178764113063,0.39430732716094796,0.28797306574928644,,,0.8688,,0.28797306574928644,0.0,,1.0,0.1312,0.5185632556485723
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2920484135444736,0.2920484135444736,0.3186363536139491,0.4481988616951392,0.2920484135444736,,,0.9176,,0.2920484135444736,0.0,,1.0,0.0824,0.5489046396240479
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34728251431108736,0.34728251431108736,0.38773667078573415,0.4849562875150208,0.34728251431108736,,,0.9192,,0.34728251431108736,0.0,,1.0,0.0808,0.5694283884410439
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2651825447134327,0.2651825447134327,0.2890200154446552,0.3998746858199564,0.2651825447134327,,,0.8696,,0.2651825447134327,0.0,,1.0,0.1304,0.5288650175895535
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3168203687630016,0.3168203687630016,0.37657948991962215,0.4279791252090249,0.3168203687630016,,,0.8986,,0.3168203687630016,0.0,,1.0,0.1014,0.5494053814727794
