window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
82,41000,41500,500,0.0,0.3431434599156118,0.22876230661040786,0.3906054279749478,0.2879588629258034,0.22876230661040786,,,0.928,,0.3431434599156118,0.0,,1.0,0.072,0.5482973470419835,False,none,0.09340107379846997,0.0,0,0,False,0.3402745331018427,0.0
83,41500,42000,500,0.0,0.2955471251378911,0.2462892709482426,0.36567135793077216,0.47850185201637224,0.2462892709482426,,,0.952,,0.2955471251378911,0.0,,1.0,0.048,0.589635617544105,False,none,0.07699916447621993,0.0,0,0,False,0.3402745331018427,0.0
84,42000,42500,500,0.0,0.4040896360620645,0.4040896360620645,0.44608069608069606,0.42867785571896533,0.4040896360620645,,,0.934,,0.4040896360620645,0.0,,1.0,0.066,0.5972121235817547,False,none,0.08632200949840382,0.0,0,0,False,0.3402745331018427,0.0
85,42500,43000,500,0.0,0.288045324201676,0.288045324201676,0.35046494992846927,0.36447849760909923,0.288045324201676,,,0.904,,0.288045324201676,0.0,,1.0,0.096,0.5713992410750026,False,none,0.07078232739101205,0.0,0,0,False,0.3402745331018427,0.0
86,43000,43500,500,0.0,0.40047478053088154,0.40047478053088154,0.4481605975723623,0.4516020670812951,0.40047478053088154,,,0.916,,0.40047478053088154,0.0,,1.0,0.084,0.5739336059421731,False,none,0.0777837474200407,0.0,0,0,False,0.3402745331018427,0.0
87,43500,44000,500,0.0,0.4482141709042405,0.37351180908686704,0.4881116429441155,0.49655443916691056,0.37351180908686704,,,0.92,,0.4482141709042405,0.0,,1.0,0.08,0.581971663973321,False,none,0.06971575337393357,0.0,0,0,False,0.3402745331018427,0.0
88,44000,44500,500,0.0,0.45264207828387776,0.3772017319032315,0.47480519480519484,0.571898617699217,0.3772017319032315,,,0.936,,0.45264207828387776,0.0,,1.0,0.064,0.5823111217081878,False,none,0.07151592597630722,0.0,0,0,False,0.3402745331018427,0.0
89,44500,45000,500,0.0,0.3157913106938594,0.3157913106938594,0.3668982957201751,0.5185392842598416,0.3157913106938594,,,0.87,,0.3157913106938594,0.0,,1.0,0.13,0.5512788402863037,False,none,0.07272306997109053,0.0,0,0,False,0.3402745331018427,0.0
90,45000,45500,500,0.0,0.19707434052757797,0.19707434052757797,0.2995433789954338,0.3727133257281526,0.19707434052757797,,,0.804,,0.19707434052757797,0.0,,1.0,0.196,0.4630296543454087,False,none,0.1252667751999349,0.0,0,0,False,0.3402745331018427,0.0
91,45500,46000,500,0.0,0.2781142569392263,0.2781142569392263,0.37201884385121203,0.44613755350851936,0.2781142569392263,,,0.848,,0.2781142569392263,0.0,,1.0,0.152,0.5069968772264691,False,none,0.05919752342234789,0.0,0,0,False,0.3402745331018427,0.0
92,46000,46500,500,0.0,0.2793916584627914,0.2793916584627914,0.35241702741702746,0.43504320603860575,0.2793916584627914,,,0.894,,0.2793916584627914,0.0,,1.0,0.106,0.54689185157145,False,none,0.05792064282999295,0.0,0,0,False,0.3402745331018427,0.0
93,46500,47000,500,0.0,0.22611350574712644,0.22611350574712644,0.21675084175084178,0.3881751120793656,0.22611350574712644,,,0.876,,0.22611350574712644,0.0,,1.0,0.124,0.5606861630793524,False,none,0.05651112790300435,0.0,0,0,False,0.3402745331018427,0.0
94,47000,47500,500,0.0,0.2811174595456142,0.2811174595456142,0.36054482594182163,0.43680551018911057,0.2811174595456142,,,0.906,,0.2811174595456142,0.0,,1.0,0.094,0.5636110197247661,False,none,0.0719104341141222,0.0,0,0,False,0.3402745331018427,0.0
95,47500,48000,500,0.0,0.43099606555380676,0.43099606555380676,0.4802726390299958,0.563711542974989,0.43099606555380676,,,0.876,,0.43099606555380676,0.0,,1.0,0.124,0.5278509192787959,False,none,0.08039831008927835,0.0,0,0,False,0.3402745331018427,0.0
96,48000,48500,500,0.0,0.36222131672884855,0.30185109727404047,0.5441164076249969,0.42288352766138143,0.30185109727404047,,,0.846,,0.36222131672884855,0.0,,1.0,0.154,0.4969537239712371,False,none,0.06568022086553159,0.0,0,0,False,0.3402745331018427,0.0
97,48500,49000,500,0.0,0.24349776433892809,0.2029148036157734,0.4813449023861171,0.3437830550898005,0.2029148036157734,,,0.846,,0.24349776433892809,0.0,,1.0,0.154,0.5158601795606426,False,none,0.10489997175401743,0.0,0,0,False,0.3402745331018427,0.0
98,49000,49500,500,0.0,0.384258296277807,0.384258296277807,0.4942002442002443,0.4482221000834706,0.384258296277807,,,0.9,,0.384258296277807,0.0,,1.0,0.1,0.5557416358948354,False,none,0.10621761853561947,0.0,0,0,False,0.3402745331018427,0.0
