run_name,method,seed,selection,budget,update_rule,primary_normalized_recovery_area,global_acquisition_macro_f1,global_novel_auroc,global_novel_auprc,global_novel_exact_recall,mean_source_forgetting,trigger_delay_windows,false_trigger_count,labels_queried,updates,fit_seconds,prediction_seconds,update_seconds,seconds_per_target_observation,peak_process_memory_mb,model_size_mb,summary_path
E23_UNSW_Reconnaissance_random_replay_B200,unsw_reconnaissance_random_replay_B200,71,random_nested,200,replay,0.3689894279025868,0.19690353920431175,0.4655649098273681,0.024453663085096104,0.22470238095238096,0.0,7,0,200,1,2.350401199888438,1.2463083986658603,0.0046732001937925816,1.0385903322215502e-05,1317.98046875,1.1261167526245117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_random_replay_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_random_replay_B200__seed71\summary.json
E23_UNSW_Reconnaissance_random_replay_B200,unsw_reconnaissance_random_replay_B200,83,random_nested,200,replay,0.34472169377890566,0.1783981523467627,0.4674777397727565,0.023188432923356733,0.22470238095238096,0.0,7,0,200,1,2.3413531999103725,1.2646005991846323,0.0045692999847233295,1.0538338326538602e-05,1325.21484375,1.1261167526245117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_random_replay_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_random_replay_B200__seed83\summary.json
E23_UNSW_Reconnaissance_random_replay_B200,unsw_reconnaissance_random_replay_B200,97,random_nested,200,replay,0.28940446183293256,0.13546343728139715,0.3263881865785689,0.022915397332529893,0.22470238095238096,0.019738562266925948,7,0,200,1,3.224099500104785,1.8496822016313672,0.0054027000442147255,1.541401834692806e-05,1291.625,1.1263608932495117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_random_replay_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_random_replay_B200__seed97\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,109,static,0,none,0.2573742231382178,0.12535025349977985,0.4735069704048438,0.025547441200143434,0.0,0.0,7,0,0,0,2.141435500001535,1.1995745990425348,0.0,9.996454992021124e-06,1282.45703125,1.1242856979370117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed109\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,11,static,0,none,0.35045846804937075,0.15494281044912997,0.5701121314927586,0.027325530126530537,0.0,0.0,7,0,0,0,2.4394934000447392,1.274119898909703,0.0,1.0617665824247525e-05,1287.6640625,1.1242704391479492,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed11\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,127,static,0,none,0.2953786832498562,0.16124015806666483,0.6321761472790893,0.028287585550561153,0.0,0.0,7,0,0,0,2.190841200063005,1.2573294010944664,0.0,1.0477745009120554e-05,1277.75390625,1.1242704391479492,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed127\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,149,static,0,none,0.30446974946252725,0.16008008740863086,0.6064701912160242,0.027359290980362074,0.0,0.0,7,0,0,0,2.2747480999678373,1.2594752996228635,0.0,1.0495627496857196e-05,1285.71484375,1.1245298385620117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed149\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,23,static,0,none,0.31696526307435074,0.16491622875287454,0.6176931791069904,0.02613140334470808,0.0,0.0,7,0,0,0,3.6744886999949813,2.4077820007223636,0.0,2.0064850006019695e-05,1268.5703125,1.1247587203979492,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed23\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,37,static,0,none,0.3451900659499019,0.16351030255154564,0.6177992781303375,0.027931958648181553,0.0,0.0,7,0,0,0,2.2874352999497205,1.258157602045685,0.0,1.0484646683714042e-05,1292.41015625,1.1242704391479492,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed37\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,53,static,0,none,0.31945889022098306,0.1603233013080477,0.6290188109053543,0.02859261150149556,0.0,0.0,7,0,0,0,2.3395833000540733,1.340164499823004,0.0,1.1168037498525034e-05,1295.5,1.1245298385620117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed53\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,71,static,0,none,0.3091221483168257,0.17449600024543072,0.6270369789710231,0.027732091066693637,0.0,0.0,7,0,0,0,2.4147175999823958,1.2011234010569751,0.0,1.0009361675474794e-05,1296.62109375,1.1245298385620117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed71\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,83,static,0,none,0.29785466466233185,0.16168176218091845,0.6472167435746632,0.027092611206676574,0.0,0.0,7,0,0,0,2.2574058999307454,1.249696000944823,0.0,1.0414133341206858e-05,1296.59765625,1.1245298385620117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed83\summary.json
E23_UNSW_Reconnaissance_static,unsw_reconnaissance_static,97,static,0,none,0.2730261726569297,0.12267333806052816,0.5211340757806882,0.02767413736615966,0.0,0.0,7,0,0,0,3.1752015999518335,1.6711370025295764,0.0,1.392614168774647e-05,1283.875,1.1247739791870117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_static__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_static__seed97\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,109,uncertainty_diversity,50,source_anchored,0.25735589541240056,0.12534352937053855,0.47002406303275257,0.025472352244284197,0.0,0.00029070126746950806,7,0,50,1,2.120164099847898,1.2009350003208965,0.004314400022849441,1.0007791669340805e-05,1309.98046875,1.1261777877807617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed109\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,11,uncertainty_diversity,50,source_anchored,0.35043612072878094,0.15493364446446928,0.5645234406854789,0.027084866921837286,0.0,0.00022047175491413397,7,0,50,1,2.2972558999899775,1.2770129016134888,0.005246800137683749,1.0641774180112406e-05,1317.30859375,1.1265287399291992,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed11\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,127,uncertainty_diversity,50,source_anchored,0.29534697032894536,0.16122752958533743,0.6270629330997248,0.028077426198792763,0.0,0.0002467644025153426,7,0,50,1,2.2309111999347806,1.2125782994553447,0.004313299898058176,1.0104819162127872e-05,1312.54296875,1.1265287399291992,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed127\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,149,uncertainty_diversity,50,source_anchored,0.3044536652558204,0.16007305256498275,0.6035709037198769,0.027250514750810955,0.0,8.613149018024494e-05,7,0,50,1,2.2890739999711514,1.28300089831464,0.005074199987575412,1.0691674152622e-05,1308.953125,1.1267576217651367,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed149\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,23,uncertainty_diversity,50,source_anchored,0.3169833202613569,0.16492081570540923,0.6151045761386658,0.02609446689149364,0.0,0.00011843790442187067,7,0,50,1,3.6091913001146168,2.498628302011639,0.011349800042808056,2.0821902516763658e-05,1321.73046875,1.1270170211791992,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed23\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,37,uncertainty_diversity,50,source_anchored,0.34517094208073323,0.163503524412458,0.6134260168500298,0.027679815514244595,0.0,0.00011458095947061547,7,0,50,1,2.3784113000147045,1.237191298045218,0.004228399833664298,1.030992748371015e-05,1320.171875,1.1261625289916992,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed37\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,53,uncertainty_diversity,50,source_anchored,0.31942303704930064,0.16031014344604885,0.6258071520824905,0.02836634608265129,0.0,8.383271125820303e-05,7,0,50,1,2.4466275998856872,1.2303333999589086,0.004344099899753928,1.0252778332990904e-05,1305.4453125,1.1267576217651367,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed53\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,71,uncertainty_diversity,50,source_anchored,0.3091046824309831,0.17448823661382065,0.624197350228311,0.02765015501113225,0.0,0.0003065763838186279,7,0,50,1,2.317172200186178,1.2630045984406024,0.004059299826622009,1.0525038320338354e-05,1324.12109375,1.1264219284057617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed71\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,83,uncertainty_diversity,50,source_anchored,0.2978495072065651,0.16167894480697273,0.6428910073828867,0.026952525899265722,0.0,0.0002957072088609732,7,0,50,1,2.3043186999857426,1.2475760015659034,0.005248599918559194,1.0396466679715863e-05,1324.19140625,1.1267881393432617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed83\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B050,unsw_reconnaissance_ud_anchored_B050,97,uncertainty_diversity,50,source_anchored,0.2730518255037254,0.12268049488434071,0.5172500865095819,0.027423272344324193,0.0,0.0001549632351712845,7,0,50,1,2.1504849998746067,1.282330398913473,0.004388000117614865,1.0686086657612275e-05,1310.9375,1.1266660690307617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B050__seed97\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,109,uncertainty_diversity,200,source_anchored,0.2573405991757244,0.12533858326349576,0.4713472094050588,0.02548177383650062,0.0,0.0002283734025075612,7,0,200,1,3.6362964999862015,2.2919221986085176,0.007252100156620145,1.909935165507098e-05,1310.0078125,1.1269102096557617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed109\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,11,uncertainty_diversity,200,source_anchored,0.35041195254962126,0.1549260829513876,0.5658154533904733,0.02707245894429039,0.0,0.00017706827209582968,7,0,200,1,2.30928419996053,1.2511934998910874,0.004603999899700284,1.0426612499092394e-05,1317.62890625,1.1268949508666992,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed11\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,127,uncertainty_diversity,200,source_anchored,0.2956412392060054,0.16135874607270176,0.6294599746576337,0.028129660696445263,0.0,9.925000114501606e-05,7,0,200,1,2.1901282998733222,1.2064330985303968,0.0043467998038977385,1.0053609154419974e-05,1313.48828125,1.1268949508666992,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed127\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,149,uncertainty_diversity,200,source_anchored,0.3044463959194343,0.1600710594814576,0.604643858311301,0.027257904006952372,0.0,2.1409101103034867e-05,7,0,200,1,2.2382891001179814,1.2369295998942107,0.004655800061300397,1.0307746665785088e-05,1309.88671875,1.1271543502807617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed149\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,23,uncertainty_diversity,200,source_anchored,0.3169490472849077,0.1649099949140611,0.6162126901404861,0.026094538477517002,0.0,0.00010913133920588403,7,0,200,1,2.3258940998930484,1.2641108008101583,0.004830700112506747,1.0534256673417986e-05,1321.74609375,1.1273832321166992,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed23\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,37,uncertainty_diversity,200,source_anchored,0.3451655179745406,0.16350199186904696,0.6140661977892476,0.02766800749205603,0.0,8.756883456534625e-05,7,0,200,1,2.26336030010134,1.3203514970373362,0.005377599969506264,1.1002929141977801e-05,1320.95703125,1.1268949508666992,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed37\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,53,uncertainty_diversity,200,source_anchored,0.31941164763041335,0.1603067246361502,0.6268227994059258,0.02835113367165757,0.0,7.031230837539759e-05,7,0,200,1,2.306882099946961,1.2707325015217066,0.005197300110012293,1.0589437512680888e-05,1322.7578125,1.1271543502807617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed53\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,71,uncertainty_diversity,200,source_anchored,0.3090926761339264,0.17448432593744062,0.6254146421317567,0.027664605207652373,0.0,0.00024268844813938272,7,0,200,1,2.310746300034225,1.2424551986623555,0.00491579994559288,1.0353793322186296e-05,1324.98828125,1.1271543502807617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed71\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,83,uncertainty_diversity,200,source_anchored,0.2978316853036209,0.16167358044544033,0.6449635000547802,0.0269843018072288,0.0,0.00018042499568868725,7,0,200,1,3.086050600046292,1.7524997012224048,0.006297399988397956,1.4604164176853374e-05,1317.39453125,1.1271543502807617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed83\summary.json
E23_UNSW_Reconnaissance_ud_anchored_B200,unsw_reconnaissance_ud_anchored_B200,97,uncertainty_diversity,200,source_anchored,0.2730041408503959,0.12266589240641809,0.5186253292581275,0.027412039999661793,0.0,9.807416373374725e-05,7,0,200,1,2.1705429998692125,1.188474299153313,0.004720399854704738,9.903952492944275e-06,1312.45703125,1.1273984909057617,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_anchored_B200__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_anchored_B200__seed97\summary.json
E23_UNSW_Reconnaissance_ud_replay_B050,unsw_reconnaissance_ud_replay_B050,109,uncertainty_diversity,50,replay,0.2669033216052018,0.1257277864692104,0.4675560818618929,0.025712819286143024,0.0,0.0021651172588481042,7,0,50,1,3.59088969998993,2.404210199834779,0.0065055000595748425,2.0035084998623158e-05,1268.8046875,1.1252470016479492,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_replay_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_replay_B050__seed109\summary.json
E23_UNSW_Reconnaissance_ud_replay_B050,unsw_reconnaissance_ud_replay_B050,11,uncertainty_diversity,50,replay,0.3603665762345525,0.1686969291096581,0.39951100013604757,0.02411677675407963,0.22470238095238096,0.019616584331420904,7,0,50,1,2.2875302000902593,1.2475493024103343,0.005218700040131807,1.0396244186752787e-05,1332.7578125,1.1258878707885742,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_replay_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_replay_B050__seed11\summary.json
E23_UNSW_Reconnaissance_ud_replay_B050,unsw_reconnaissance_ud_replay_B050,127,uncertainty_diversity,50,replay,0.35662046970279043,0.18126480146238594,0.4633914224232034,0.024955719121126423,0.22470238095238096,0.0004311411466837208,7,0,50,1,2.1696494000498205,1.1961898007430136,0.004972900031134486,9.968248339525114e-06,1313.69921875,1.1259031295776367,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_replay_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_replay_B050__seed127\summary.json
E23_UNSW_Reconnaissance_ud_replay_B050,unsw_reconnaissance_ud_replay_B050,149,uncertainty_diversity,50,replay,0.3125927461546597,0.16228793281610915,0.6017130358276587,0.027489560055605676,0.0,0.0,7,0,50,1,2.265198600012809,1.3817116995342076,0.006327399984002113,1.1514264162785063e-05,1309.91796875,1.1257505416870117,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_replay_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_replay_B050__seed149\summary.json
E23_UNSW_Reconnaissance_ud_replay_B050,unsw_reconnaissance_ud_replay_B050,23,uncertainty_diversity,50,replay,0.31728185095042283,0.16501341215413232,0.6104097978209118,0.02597173971277238,0.0,0.0025157155359541742,7,0,50,1,2.1938893999904394,1.2313263008836657,0.005018899915739894,1.026105250736388e-05,1319.65625,1.1259794235229492,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_replay_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_replay_B050__seed23\summary.json
E23_UNSW_Reconnaissance_ud_replay_B050,unsw_reconnaissance_ud_replay_B050,37,uncertainty_diversity,50,replay,0.35047521135346804,0.16328124156454493,0.6124831213509963,0.02766414342902364,0.0,0.0,7,0,50,1,2.518400999950245,1.2745318999513984,0.005009999964386225,1.0621099166261652e-05,1297.640625,1.1252470016479492,evidence\v023_unsw_reconnaissance_gate4\gate4\runs\E23_UNSW_Reconnaissance_ud_replay_B050__NF-UNSW-NB15-v3-Reconnaissance-V023-Historical-Source-to-NF-UNSW-NB15-v3-Reconnaissance-V023-Heldout-Target__NF-UNSW-NB15-v3-Reconnaissance-v023-full-adaptive__unsw_reconnaissance_ud_replay_B050__seed37\summary.json
