evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.27130629809743184,0.27130629809743184,0.3059402712646683,0.42792293843422613,0.27130629809743184,,,0.8914,,0.27130629809743184,0.0,,1.0,0.1086,0.5460238368788614
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29536285935190487,0.29536285935190487,0.35298062634199523,0.461842002827722,0.29536285935190487,,,0.911,,0.29536285935190487,0.0,,1.0,0.089,0.5650038911716326
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2697953069384408,0.2697953069384408,0.3249269130752943,0.3860485041829001,0.2697953069384408,,,0.8556,,0.2697953069384408,0.0,,1.0,0.1444,0.515098878447024
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28285357757662183,0.28285357757662183,0.3246683302355124,0.39423067325987876,0.28285357757662183,,,0.8852,,0.28285357757662183,0.0,,1.0,0.1148,0.5334003489946545
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32633749759676495,0.32633749759676495,0.3584631280340136,0.5074474987862184,0.32633749759676495,,,0.909,,0.32633749759676495,0.0,,1.0,0.091,0.5667103269696286
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2856239349011546,0.2856239349011546,0.3440237964519853,0.42475829978941254,0.2856239349011546,,,0.8814,,0.2856239349011546,0.0,,1.0,0.1186,0.5343572288204025
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.27622668458405003,0.27622668458405003,0.32562551382073507,0.35850837753772297,0.27622668458405003,,,0.8722,,0.27622668458405003,0.0,,1.0,0.1278,0.5224604012912891
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31608276801469287,0.31608276801469287,0.3469230924829582,0.44108781208893816,0.31608276801469287,,,0.8944,,0.31608276801469287,0.0,,1.0,0.1056,0.5544881818601932
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30544124013298807,0.30544124013298807,0.339439878292317,0.4560808376577619,0.30544124013298807,,,0.909,,0.30544124013298807,0.0,,1.0,0.091,0.5529113206524866
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28409217428065625,0.28409217428065625,0.3216310037822949,0.3836788274675862,0.28409217428065625,,,0.8636,,0.28409217428065625,0.0,,1.0,0.1364,0.5142226752486149
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28613712302538963,0.28613712302538963,0.3119030295322767,0.42599641114055586,0.28613712302538963,,,0.9118,,0.28613712302538963,0.0,,1.0,0.0882,0.5415724369734305
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34581343323818,0.34581343323818,0.37950859691091626,0.47637492041738416,0.34581343323818,,,0.916,,0.34581343323818,0.0,,1.0,0.084,0.5666278466589527
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.26528658818539635,0.26528658818539635,0.2882748034318376,0.391858366081906,0.26528658818539635,,,0.8656,,0.26528658818539635,0.0,,1.0,0.1344,0.525171844915623
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3163089709887739,0.3163089709887739,0.3769380964769992,0.41754608272124255,0.3163089709887739,,,0.8948,,0.3163089709887739,0.0,,1.0,0.1052,0.5453121011035886
