window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,novel_exact_recall,novel_rejection_rate,novel_harmful_acceptance_rate,resilience_score,acquisition_macro_f1,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,queried_label_counts,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
62,31000,31500,500,0.824,0.75177304964539,0.25059101654846333,0.6022727272727273,,0.03833634719710669,0.7064601057767326,0.32940754633715796,0.6022727272727273,0.0,0.0,0.0,1.0,0.375886524822695,0.09584086799276673,0.18181818181818182,1.0,0.968,0.890495867768595,0.28538095354927756,False,latched,0.656705895171775,0.032,0,{},50,False,0.5260686765895524,0.0
63,31500,32000,500,0.708,0.7983539094650206,0.2661179698216735,0.6643835616438356,,0.06499162479061976,0.6013547784402582,0.3985953099605294,0.6643835616438356,0.0,0.0,0.0,1.0,0.3991769547325103,0.1624790619765494,0.1232876712328767,1.0,0.964,0.7987551867219918,0.20719633221588396,False,latched,0.6489260532194748,0.036,0,{},50,False,0.5260686765895524,0.0
64,32000,32500,500,0.986,0.7272727272727273,0.24242424242424243,0.5714285714285714,,0.005291005291005291,0.9506071267403493,0.15068096203998843,0.5714285714285714,0.0,0.0,0.0,1.0,0.36363636363636365,0.007936507936507936,0.0,1.0,1.0,0.992,0.3440621705305278,False,latched,0.7867816011245283,0.0,0,{},50,False,0.5260686765895524,0.0
65,32500,33000,500,0.958,0.8,0.26666666666666666,0.6666666666666666,,0.013618677042801557,0.9053737727988033,0.3487424197236306,0.6666666666666666,0.0,0.0,0.0,1.0,0.4,0.027237354085603113,0.047619047619047616,1.0,0.998,0.9719438877755511,0.3275375626678871,False,latched,0.7389529713890761,0.002,0,{},50,False,0.5260686765895524,0.0
66,33000,33500,500,0.832,0.7368421052631579,0.24561403508771928,0.5833333333333334,,0.03570127504553734,0.7337099184752752,0.3727106227106227,0.5833333333333334,0.0,0.0,0.0,1.0,0.3684210526315789,0.08925318761384335,0.15476190476190477,1.0,0.974,0.8993839835728953,0.266737186387674,False,latched,0.7709015596698587,0.026,0,{},50,False,0.5260686765895524,0.0
67,33500,34000,500,0.91,0.7142857142857143,0.2380952380952381,0.5555555555555556,,0.023809523809523808,0.831176790990335,0.3451526251526252,0.5555555555555556,0.0,0.0,0.0,1.0,0.35714285714285715,0.047619047619047616,0.15555555555555556,1.0,0.986,0.949290060851927,0.29690218075400815,False,latched,0.6767229661312874,0.014,0,{},50,False,0.5260686765895524,0.0
68,34000,34500,500,0.88,0.7878787878787878,0.2626262626262626,0.65,,0.02894248608534323,0.8153029201722901,0.45488636363636364,0.65,0.0,0.0,0.0,1.0,0.3939393939393939,0.07235621521335807,0.1,1.0,0.988,0.9210526315789473,0.2848226855052079,False,latched,0.6625902549975032,0.012,0,{},50,False,0.5260686765895524,0.0
69,34500,35000,500,0.926,0.7457627118644068,0.24858757062146894,0.5945945945945946,,0.016858237547892722,0.8745400008803694,0.4868951024458584,0.5945945945945946,0.0,0.0,0.0,1.0,0.3728813559322034,0.0421455938697318,0.16216216216216217,1.0,0.988,0.9554655870445344,0.29965947827731,False,latched,0.6937249516798395,0.012,0,{},50,False,0.5260686765895524,0.0
70,35000,35500,500,0.57,0.8860103626943006,0.29533678756476683,0.7953488372093023,,0.10193740685543964,0.5901741461106427,0.6362627498980008,0.7953488372093023,0.0,0.0,0.0,1.0,0.4430051813471503,0.2548435171385991,0.06976744186046512,1.0,0.97,0.6474226804123712,0.11484039532273094,False,latched,0.6971163224161244,0.03,0,{},50,False,0.5260686765895524,0.0
71,35500,36000,500,0.75,0.75,0.25,0.6,,0.05217391304347826,0.6868042419137783,0.5049386666666666,0.6,0.0,0.0,0.0,1.0,0.375,0.13043478260869565,0.144,1.0,0.964,0.8443983402489627,0.21090326871817136,False,latched,0.7758357333825721,0.036,0,{},50,False,0.5260686765895524,0.0
72,36000,36500,500,0.822,0.7552447552447552,0.2517482517482517,0.6067415730337079,,0.03898916967509025,0.7269613905724783,0.3983159736460811,0.6067415730337079,0.0,0.0,0.0,1.0,0.3776223776223776,0.09747292418772563,0.14606741573033707,1.0,0.974,0.8891170431211499,0.25074012444543936,False,latched,0.7141030898239709,0.026,0,{},50,False,0.5260686765895524,0.0
73,36500,37000,500,0.868,0.7428571428571429,0.24761904761904763,0.5909090909090909,,0.02894248608534323,0.8030746900484229,0.47434017595307915,0.5909090909090909,0.0,0.0,0.0,1.0,0.37142857142857144,0.07235621521335807,0.12121212121212122,1.0,0.984,0.9207317073170732,0.27465334401143787,False,latched,0.6594093260540268,0.016,0,{},50,False,0.5260686765895524,0.0
74,37000,37500,500,0.842,0.6610169491525424,0.22033898305084745,0.4936708860759494,,0.02894248608534323,0.7440546719705625,0.3794160978983132,0.4936708860759494,0.0,0.0,0.0,1.0,0.3305084745762712,0.07235621521335807,0.22784810126582278,1.0,0.964,0.9190871369294605,0.25629958590884183,False,latched,0.7247388428116569,0.036,0,{},50,False,0.5260686765895524,0.0
75,37500,38000,500,0.714,0.8181818181818182,0.27272727272727276,0.6923076923076923,,0.066110183639399,0.7049456821501434,0.6292139233315703,0.6923076923076923,0.0,0.0,0.0,1.0,0.4090909090909091,0.1652754590984975,0.1258741258741259,1.0,0.964,0.7946058091286307,0.2052965925707273,False,latched,0.7343342091457645,0.036,0,{},50,False,0.5260686765895524,0.0
76,38000,38500,500,0.632,0.7310344827586207,0.24367816091954023,0.5760869565217391,,0.06996699669966996,0.6318140910268,0.6280269675288939,0.5760869565217391,0.0,0.0,0.0,1.0,0.36551724137931035,0.17491749174917492,0.16304347826086957,1.0,0.94,0.774468085106383,0.18082612844972673,False,latched,0.8124706998434937,0.06,0,{},50,False,0.5260686765895524,0.0
77,38500,39000,500,0.468,0.8434782608695652,0.2811594202898551,0.7293233082706767,,0.11181556195965418,0.5486112832633728,0.7160208212839791,0.7293233082706767,0.0,0.0,0.0,1.0,0.4217391304347826,0.27953890489913547,0.06766917293233082,1.0,0.964,0.5975103734439834,0.11301361935990215,False,latched,0.5342934832168396,0.036,0,{},50,False,0.5260686765895524,0.0
78,39000,39500,500,0.884,0.6966292134831461,0.23220973782771537,0.5344827586206896,,0.02335216572504708,0.7731673364201519,0.2836245904197222,0.5344827586206896,0.0,0.0,0.0,1.0,0.34831460674157305,0.0583804143126177,0.20689655172413793,1.0,0.976,0.9364754098360656,0.2798467354573991,False,latched,0.6332141897241246,0.024,0,{},50,False,0.5260686765895524,0.0
79,39500,40000,500,0.532,0.8151898734177215,0.2717299578059072,0.688034188034188,,0.09742813918305597,0.4888389108263289,0.5269102242786454,0.688034188034188,0.0,0.0,0.0,1.0,0.40759493670886077,0.24357034795763993,0.15384615384615385,1.0,0.928,0.6530172413793104,0.15508624864842196,False,latched,0.5912439912004693,0.072,0,{},50,False,0.5260686765895524,0.0
80,40000,40500,500,0.554,0.8074866310160428,0.26916221033868093,0.6771300448430493,,0.09278033794162827,0.5382942729431496,0.5829272636026614,0.6771300448430493,0.0,0.0,0.0,1.0,0.4037433155080214,0.23195084485407066,0.15246636771300448,1.0,0.932,0.6759656652360515,0.08760511382636987,False,latched,0.6475361966442621,0.068,0,{},50,False,0.5260686765895524,0.0
81,40500,41000,500,0.418,0.8786127167630058,0.2928709055876686,0.7835051546391752,,0.12527472527472527,0.47503930392650184,0.6784064190466795,0.7835051546391752,0.0,0.0,0.0,1.0,0.4393063583815029,0.3131868131868132,0.07216494845360824,1.0,0.958,0.524008350730689,0.16609550895282502,False,latched,0.49850186205963354,0.042,0,{},50,False,0.5260686765895524,0.0
82,41000,41500,500,0.6,0.8700564971751412,0.2900188323917137,0.77,,0.09418960244648318,0.6209064988036888,0.6536166666666666,0.77,0.0,0.0,0.0,1.0,0.4350282485875706,0.23547400611620795,0.125,1.0,0.95,0.6757894736842105,0.136104853487594,False,latched,0.7651360082559465,0.05,0,{},50,False,0.5260686765895524,0.0
83,41500,42000,500,0.626,0.797427652733119,0.2658092175777063,0.6631016042780749,,0.07948717948717948,0.6373531959150791,0.635646067895645,0.6631016042780749,0.0,0.0,0.0,1.0,0.3987138263665595,0.1987179487179487,0.12834224598930483,1.0,0.952,0.7394957983193278,0.11113398587756952,False,latched,0.8425115140342541,0.048,0,{},50,False,0.5260686765895524,0.0
84,42000,42500,500,0.712,0.7478260869565218,0.2492753623188406,0.5972222222222222,,0.058703071672354945,0.6352547395079905,0.46849641073657927,0.5972222222222222,0.0,0.0,0.0,1.0,0.3739130434782609,0.14675767918088736,0.2013888888888889,1.0,0.942,0.8174097664543525,0.15457557908336136,False,latched,0.9386270918880248,0.058,0,{},50,False,0.5260686765895524,0.0
85,42500,43000,500,0.7,0.672566371681416,0.224188790560472,0.5066666666666667,,0.05277777777777778,0.6184819088566221,0.46295238095238095,0.5066666666666667,0.0,0.0,0.0,1.0,0.336283185840708,0.13194444444444445,0.24,1.0,0.928,0.8362068965517241,0.19029895130682875,False,latched,0.9195978218931661,0.072,0,{},50,False,0.5260686765895524,0.0
86,43000,43500,500,0.54,0.8205128205128205,0.2735042735042735,0.6956521739130435,,0.09696969696969697,0.5181618253801159,0.5672302737520128,0.6956521739130435,0.0,0.0,0.0,1.0,0.41025641025641024,0.24242424242424243,0.12173913043478261,1.0,0.944,0.6610169491525424,0.0971021283032322,False,latched,0.7454092743076356,0.056,0,{},50,False,0.5260686765895524,0.0
87,43500,44000,500,0.596,0.8323699421965318,0.27745664739884396,0.7128712871287128,,0.08944099378881988,0.6032767991959617,0.6286630340886438,0.7128712871287128,0.0,0.0,0.0,1.0,0.4161849710982659,0.2236024844720497,0.14356435643564355,1.0,0.942,0.6942675159235668,0.11268169997229832,False,latched,0.8178597665125408,0.058,0,{},50,False,0.5260686765895524,0.0
88,44000,44500,500,0.632,0.7482993197278912,0.24943310657596374,0.5978260869565217,,0.07213114754098361,0.5759096433307291,0.5183681893230601,0.5978260869565217,0.0,0.0,0.0,1.0,0.3741496598639456,0.18032786885245902,0.1956521739130435,1.0,0.928,0.7629310344827587,0.20770410638693582,False,latched,0.7517576156123186,0.072,0,{},50,False,0.5260686765895524,0.0
89,44500,45000,500,0.6,0.7804878048780488,0.2601626016260163,0.64,,0.08152866242038218,0.5394616073476433,0.5017666666666667,0.64,0.0,0.0,0.0,1.0,0.3902439024390244,0.20382165605095542,0.175,1.0,0.93,0.7247311827956989,0.15270915740494484,False,latched,0.6438036809294595,0.07,0,{},50,False,0.5260686765895524,0.0
90,45000,45500,500,0.73,0.6893203883495146,0.22977346278317154,0.5259259259259259,,0.049737302977232924,0.6550978305015704,0.48773211567732117,0.5259259259259259,0.0,0.0,0.0,1.0,0.3446601941747573,0.1243432574430823,0.21481481481481482,1.0,0.942,0.8492569002123143,0.22367168685601946,False,latched,0.7483275924838854,0.058,0,{},50,False,0.5260686765895524,0.0
91,45500,46000,500,0.582,0.8484848484848485,0.2828282828282828,0.7368421052631579,,0.09418960244648318,0.5858445051895751,0.6137062431148161,0.7368421052631579,0.0,0.0,0.0,1.0,0.42424242424242425,0.23547400611620795,0.14832535885167464,1.0,0.938,0.6716417910447762,0.09131561395106087,False,latched,0.6776908275764808,0.062,0,{},50,False,0.5260686765895524,0.0
92,46000,46500,500,0.646,0.7446808510638298,0.24822695035460993,0.5932203389830508,,0.06942148760330578,0.6143337410917731,0.5651291738818631,0.5932203389830508,0.0,0.0,0.0,1.0,0.3723404255319149,0.17355371900826447,0.1807909604519774,1.0,0.936,0.7756410256410257,0.15073383541003174,False,latched,0.8471115706372193,0.064,0,{},50,False,0.5260686765895524,0.0
93,46500,47000,500,0.7,0.723404255319149,0.24113475177304966,0.5666666666666667,,0.05811965811965812,0.6701806367141024,0.5742285714285714,0.5666666666666667,0.0,0.0,0.0,1.0,0.3617021276595745,0.1452991452991453,0.16,1.0,0.952,0.8214285714285714,0.20308367645743247,False,latched,0.9305249464602452,0.048,0,{},50,False,0.5260686765895524,0.0
94,47000,47500,500,0.644,0.7552447552447552,0.2517482517482517,0.6067415730337079,,0.07105263157894737,0.623306843461148,0.5911438341824272,0.6067415730337079,0.0,0.0,0.0,1.0,0.3776223776223776,0.17763157894736842,0.16292134831460675,1.0,0.942,0.7707006369426752,0.14658406371695412,False,latched,0.8851439529036,0.058,0,{},50,False,0.5260686765895524,0.0
95,47500,48000,500,0.46,0.8607594936708861,0.2869198312236287,0.7555555555555555,,0.11590909090909092,0.529313960151011,0.6982125603864736,0.7555555555555555,0.0,0.0,0.0,1.0,0.43037974683544306,0.2897727272727273,0.05185185185185185,1.0,0.972,0.5802469135802469,0.22158349861270088,False,latched,0.5768350698493356,0.028,0,{},50,False,0.5260686765895524,0.0
96,48000,48500,500,0.59,0.7384615384615385,0.24615384615384617,0.5853658536585366,,0.07741935483870968,0.5902398057314009,0.6172964034725092,0.5853658536585366,0.0,0.0,0.0,1.0,0.36923076923076925,0.1935483870967742,0.06829268292682927,1.0,0.972,0.7530864197530864,0.1664840715532182,False,latched,0.7860332216718054,0.028,0,{},50,False,0.5260686765895524,0.0
97,48500,49000,500,0.558,0.7688022284122563,0.2562674094707521,0.6244343891402715,,0.08652037617554859,0.6221675066537569,0.6925509657957475,0.6244343891402715,0.0,0.0,0.0,1.0,0.38440111420612816,0.21630094043887146,0.05429864253393665,1.0,0.976,0.7172131147540983,0.1442397827098876,False,latched,0.7929473488911648,0.024,0,{},50,False,0.5260686765895524,0.0
98,49000,49500,500,0.714,0.6635514018691588,0.22118380062305296,0.4965034965034965,,0.06217162872154115,0.7184891527455053,0.642964878258996,0.4965034965034965,0.0,0.0,0.0,1.0,0.3317757009345794,0.1243432574430823,0.06293706293706294,1.0,0.982,0.8553971486761711,0.23955983869413827,False,latched,0.8869678907037657,0.018,0,{},50,False,0.5260686765895524,0.0
99,49500,50000,500,0.578,0.8438356164383561,0.28127853881278536,0.7298578199052133,,0.09418960244648318,0.640177858618667,0.7162137785139147,0.7298578199052133,0.0,0.0,0.0,1.0,0.42191780821917807,0.23547400611620795,0.014218009478672985,1.0,0.994,0.6901408450704225,0.17201755736224458,False,latched,0.6613214662848946,0.006,0,{},50,False,0.5260686765895524,0.0
100,50000,50500,500,0.596,0.8357348703170029,0.27857829010566765,0.7178217821782178,,0.08992248062015504,0.5949875845608359,0.6180477108113497,0.7178217821782178,0.0,0.0,0.0,1.0,0.41786743515850144,0.2248062015503876,0.04455445544554455,1.0,0.982,0.7046843177189409,0.1710362201581705,False,latched,0.6300415836521566,0.018,0,{},50,False,0.5260686765895524,0.0
101,50500,51000,500,0.63,0.8364779874213837,0.2788259958071279,0.7189189189189189,,0.08404423380726699,0.6752013980985865,0.686984126984127,0.7189189189189189,0.0,0.0,0.0,1.0,0.41823899371069184,0.21011058451816747,0.03783783783783784,1.0,0.986,0.7302231237322515,0.18510463167215782,False,latched,0.7371846797958167,0.014,0,{},50,False,0.5260686765895524,0.0
102,51000,51500,500,0.622,0.7845659163987139,0.2615219721329046,0.6455026455026455,,0.07845659163987138,0.6384554695879499,0.6365708841593086,0.6455026455026455,0.0,0.0,0.0,1.0,0.39228295819935693,0.19614147909967847,0.021164021164021163,1.0,0.992,0.7540322580645161,0.19129857476625817,False,latched,0.7498173544770776,0.008,0,{},50,False,0.5260686765895524,0.0
103,51500,52000,500,0.612,0.8348348348348348,0.2782782782782783,0.7164948453608248,,0.08701095461658842,0.661712906775408,0.6801933831952025,0.7164948453608248,0.0,0.0,0.0,1.0,0.4174174174174174,0.21752738654147105,0.030927835051546393,1.0,0.988,0.7186234817813765,0.13177565718006115,False,latched,0.7955294457238214,0.012,0,{},50,False,0.5260686765895524,0.0
104,52000,52500,500,0.622,0.8037974683544303,0.2679324894514768,0.671957671957672,,0.0810207336523126,0.601312494335239,0.5507919495057758,0.671957671957672,0.0,0.0,0.0,1.0,0.40189873417721517,0.2025518341307815,0.05291005291005291,1.0,0.98,0.7408163265306122,0.11386277847858989,False,latched,0.8228508338772054,0.02,0,{},50,False,0.5260686765895524,0.0
105,52500,53000,500,0.55,0.8431876606683805,0.2810625535561268,0.7288888888888889,,0.09879518072289156,0.6342399371211342,0.7120969696969698,0.7288888888888889,0.0,0.0,0.0,1.0,0.42159383033419023,0.2469879518072289,0.022222222222222223,1.0,0.99,0.6686868686868687,0.0959202860353123,False,latched,0.6906566043331935,0.01,0,{},50,False,0.5260686765895524,0.0
106,53000,53500,500,0.622,0.8113207547169812,0.27044025157232704,0.6825396825396826,,0.0820349761526232,0.6129886427167315,0.5881011926028004,0.6825396825396826,0.0,0.0,0.0,1.0,0.4056603773584906,0.20508744038155802,0.037037037037037035,1.0,0.986,0.7383367139959433,0.1441775895965454,False,latched,0.8488673937282677,0.014,0,{},50,False,0.5260686765895524,0.0
107,53500,54000,500,0.62,0.8656716417910447,0.2885572139303482,0.7631578947368421,,0.08992248062015504,0.6574733871434697,0.6787436332767403,0.7631578947368421,0.0,0.0,0.0,1.0,0.43283582089552236,0.2248062015503876,0.042105263157894736,1.0,0.984,0.7052845528455285,0.15706397522092128,False,latched,0.9998587416285958,0.016,0,{},50,False,0.5260686765895524,0.0
108,54000,54500,500,0.67,0.865979381443299,0.288659793814433,0.7636363636363637,,0.0805111821086262,0.7069583155879449,0.6879240162822253,0.7636363636363637,0.0,0.0,0.0,1.0,0.4329896907216495,0.2012779552715655,0.030303030303030304,1.0,0.99,0.7454545454545455,0.1412192796853624,False,latched,1.0229848862773319,0.01,0,{},50,False,0.5260686765895524,0.0
109,54500,55000,500,0.692,0.8062015503875969,0.268733850129199,0.6753246753246753,,0.06887417218543046,0.5870599857406458,0.4028976803543277,0.6753246753246753,0.0,0.0,0.0,1.0,0.40310077519379844,0.17218543046357615,0.05194805194805195,1.0,0.984,0.7886178861788617,0.20100350686528254,False,latched,0.9408486100672395,0.016,0,{},50,False,0.5260686765895524,0.0
110,55000,55500,500,0.6,0.8668555240793201,0.28895184135977336,0.765,,0.09372128637059725,0.6446051299569748,0.6433666666666666,0.765,0.0,0.0,0.0,1.0,0.43342776203966005,0.2343032159264931,0.02,1.0,0.992,0.6915322580645161,0.15907084530635368,False,latched,0.7337673600180141,0.008,0,{},50,False,0.5260686765895524,0.0
111,55500,56000,500,0.658,0.7915194346289752,0.26383981154299174,0.6549707602339181,,0.07320261437908496,0.6077349028803336,0.5372473737535328,0.6549707602339181,0.0,0.0,0.0,1.0,0.3957597173144876,0.1830065359477124,0.05847953216374269,1.0,0.98,0.7714285714285715,0.20614573473622738,False,latched,0.6642425242589487,0.02,0,{},50,False,0.5260686765895524,0.0
112,56000,56500,500,0.672,0.7575757575757576,0.25252525252525254,0.6097560975609756,,0.06666666666666667,0.6504719256571763,0.5943851626016261,0.6097560975609756,0.0,0.0,0.0,1.0,0.3787878787878788,0.16666666666666666,0.07926829268292683,1.0,0.974,0.7946611909650924,0.17945712684448883,False,latched,0.7808933439058865,0.026,0,{},50,False,0.5260686765895524,0.0
113,56500,57000,500,0.654,0.7418181818181818,0.24727272727272728,0.5895953757225434,,0.06777408637873754,0.6128849449476443,0.5467288893602729,0.5895953757225434,0.0,0.0,0.0,1.0,0.3709090909090909,0.16943521594684385,0.05202312138728324,1.0,0.982,0.7922606924643585,0.18188329666893666,False,latched,0.7718266474617086,0.018,0,{},50,False,0.5260686765895524,0.0
114,57000,57500,500,0.638,0.8507936507936508,0.28359788359788357,0.7403314917127072,,0.08454258675078864,0.628508152414416,0.5782053724518956,0.7403314917127072,0.0,0.0,0.0,1.0,0.4253968253968254,0.2113564668769716,0.03314917127071823,1.0,0.988,0.728744939271255,0.1404347324054287,False,latched,0.7595708311863983,0.012,0,{},50,False,0.5260686765895524,0.0
115,57500,58000,500,0.66,0.8356164383561644,0.2785388127853881,0.7176470588235294,,0.07845659163987138,0.6255001105583529,0.5480035650623886,0.7176470588235294,0.0,0.0,0.0,1.0,0.4178082191780822,0.19614147909967847,0.052941176470588235,1.0,0.982,0.7515274949083504,0.12827810102132609,False,latched,0.8028092803928151,0.018,0,{},50,False,0.5260686765895524,0.0
116,58000,58500,500,0.668,0.7971014492753623,0.26570048309178745,0.6626506024096386,,0.07213114754098361,0.6636620827598485,0.6097864511939975,0.6626506024096386,0.0,0.0,0.0,1.0,0.39855072463768115,0.18032786885245902,0.03614457831325301,1.0,0.988,0.7773279352226721,0.1247034134997315,False,latched,1.0251936561402335,0.012,0,{},50,False,0.5260686765895524,0.0
117,58500,59000,500,0.626,0.8492307692307692,0.28307692307692306,0.7379679144385026,,0.08652037617554859,0.6760693409709986,0.6924023167210538,0.7379679144385026,0.0,0.0,0.0,1.0,0.4246153846153846,0.21630094043887146,0.0481283422459893,1.0,0.982,0.7189409368635438,0.1735932418018237,False,latched,1.0330983581513775,0.018,0,{},50,False,0.5260686765895524,0.0
118,59000,59500,500,0.668,0.8309859154929577,0.27699530516431925,0.7108433734939759,,0.07637540453074435,0.6797327673144158,0.6472296371113195,0.7108433734939759,0.0,0.0,0.0,1.0,0.4154929577464789,0.19093851132686085,0.05421686746987952,1.0,0.982,0.7596741344195519,0.1686078917609167,False,latched,1.0111454661683887,0.018,0,{},50,False,0.5260686765895524,0.0
119,59500,60000,500,0.464,0.8763102725366876,0.29210342417889584,0.7798507462686567,,0.11791255289139632,0.5129974218715954,0.6736200463201236,0.7798507462686567,0.0,0.0,0.0,1.0,0.4381551362683438,0.2947813822284908,0.041044776119402986,1.0,0.978,0.5725971370143149,0.21370970558289146,False,latched,0.6013920076859461,0.022,0,{},50,False,0.5260686765895524,0.0
120,60000,60500,500,0.586,0.8435754189944135,0.2811918063314712,0.7294685990338164,,0.09278033794162827,0.5386436201096768,0.5248223442317521,0.7294685990338164,0.0,0.0,0.0,1.0,0.42178770949720673,0.23195084485407066,0.04830917874396135,1.0,0.98,0.6918367346938775,0.139329597975395,False,latched,0.7043332824732661,0.02,0,{},50,False,0.5260686765895524,0.0
121,60500,61000,500,0.616,0.8256880733944955,0.27522935779816515,0.703125,,0.08503937007874016,0.5747779614788566,0.5483123647186147,0.703125,0.0,0.0,0.0,1.0,0.41284403669724773,0.2125984251968504,0.057291666666666664,1.0,0.978,0.7239263803680982,0.1755602448718418,False,latched,0.6551341792930143,0.022,0,{},50,False,0.5260686765895524,0.0
122,61000,61500,500,0.608,0.7975460122699386,0.2658486707566462,0.6632653061224489,,0.08253968253968254,0.5951216732023461,0.5934479054779807,0.6632653061224489,0.0,0.0,0.0,1.0,0.3987730061349693,0.20634920634920634,0.03571428571428571,1.0,0.986,0.7363083164300203,0.17704601638273154,False,latched,0.65550399632288,0.014,0,{},50,False,0.5260686765895524,0.0
123,61500,62000,500,0.604,0.8036253776435045,0.2678751258811682,0.6717171717171717,,0.08404423380726699,0.5947027406447929,0.5991872366044552,0.6717171717171717,0.0,0.0,0.0,1.0,0.40181268882175225,0.21011058451816747,0.06060606060606061,1.0,0.976,0.7274590163934426,0.2145727209889325,False,latched,0.692259804641767,0.024,0,{},50,False,0.5260686765895524,0.0
124,62000,62500,500,0.72,0.6407766990291263,0.21359223300970875,0.4714285714285714,,0.04664310954063604,0.6927047639124917,0.5568452380952381,0.4714285714285714,0.0,0.0,0.0,1.0,0.32038834951456313,0.1166077738515901,0.05714285714285714,1.0,0.984,0.8658536585365854,0.24275753135549177,False,latched,0.877531156047516,0.016,0,{},50,False,0.5260686765895524,0.0
125,62500,63000,500,0.556,0.8816120906801007,0.2938706968933669,0.7882882882882883,,0.1037037037037037,0.6141565745640911,0.692219197614881,0.7882882882882883,0.0,0.0,0.0,1.0,0.44080604534005036,0.25925925925925924,0.04054054054054054,1.0,0.982,0.6435845213849287,0.14705463949688127,False,latched,0.7051134251436587,0.018,0,{},50,False,0.5260686765895524,0.0
126,63000,63500,500,0.642,0.8066666666666666,0.2688888888888889,0.6759776536312849,,0.07793880837359099,0.5991153559347633,0.5437616387337058,0.6759776536312849,0.0,0.0,0.0,1.0,0.4033333333333333,0.19484702093397746,0.0782122905027933,1.0,0.972,0.7510288065843621,0.1674069365282033,False,latched,0.8417127340685113,0.028,0,{},50,False,0.5260686765895524,0.0
