evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32447844039591683,0.32447844039591683,0.3601839370755946,0.4730110767168975,0.32447844039591683,,,0.9076,,0.32447844039591683,0.0,,1.0,0.0924,0.5513742655686625
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3429102838101697,0.3429102838101697,0.36212625547565364,0.573241071384695,0.3429102838101697,,,0.9284,,0.3429102838101697,0.0,,1.0,0.0716,0.5797688806914324
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30965300123430023,0.30965300123430023,0.3609596845636891,0.47901744126457446,0.30965300123430023,,,0.8998,,0.30965300123430023,0.0,,1.0,0.1002,0.5491838892919378
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28935098479307697,0.28935098479307697,0.3481700567630785,0.39583380306511395,0.28935098479307697,,,0.8858,,0.28935098479307697,0.0,,1.0,0.1142,0.5314381796023615
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3431387984060013,0.3431387984060013,0.3716454065644091,0.5118810840487487,0.3431387984060013,,,0.9156,,0.3431387984060013,0.0,,1.0,0.0844,0.5711002727022959
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.307932394006666,0.307932394006666,0.33694243262532253,0.49024299375449015,0.307932394006666,,,0.9202,,0.307932394006666,0.0,,1.0,0.0798,0.5597556922817035
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2977596016875561,0.2977596016875561,0.33295290349244616,0.42656425146289856,0.2977596016875561,,,0.879,,0.2977596016875561,0.0,,1.0,0.121,0.5237817577094254
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.300564542057238,0.300564542057238,0.32338512048937734,0.4904846321762874,0.300564542057238,,,0.928,,0.300564542057238,0.0,,1.0,0.072,0.5534957262868764
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.37489165272346847,0.37489165272346847,0.411955035448345,0.548155494679054,0.37489165272346847,,,0.9332,,0.37489165272346847,0.0,,1.0,0.0668,0.5792345699594436
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2829508935661159,0.2829508935661159,0.3053904038807714,0.4483992308818379,0.2829508935661159,,,0.8842,,0.2829508935661159,0.0,,1.0,0.1158,0.5373664512902683
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32396299303465986,0.32396299303465986,0.3755372250980471,0.46819383262100683,0.32396299303465986,,,0.9102,,0.32396299303465986,0.0,,1.0,0.0898,0.5553644012748379
