window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
46,23000,23500,500,0.0,0.9868287740628167,0.16447146234380278,0.974,,0.32894292468760555,,,0.974,,0.9868287740628167,0.0,,1.0,0.026,0.6334779206184283,False,latched,0.08119131997692898,0.0,0,50,False,0.34501515434855534,0.0
47,23500,24000,500,0.0,0.3278800272665303,0.16394001363326516,0.32456140350877194,0.14145842852932344,0.19672801635991818,,,0.962,,0.3278800272665303,0.0,,1.0,0.038,0.6241529315962845,False,latched,0.07846850866523475,0.0,0,50,False,0.34501515434855534,0.0
48,24000,24500,500,0.0,0.28102098897189615,0.28102098897189615,0.3040605389442599,0.4961221947639431,0.28102098897189615,,,0.938,,0.28102098897189615,0.0,,1.0,0.062,0.6062131864474909,False,latched,0.13350938829325,0.0,0,50,False,0.34501515434855534,0.0
49,24500,25000,500,0.0,0.3515246127645771,0.29293717730381424,0.43704016913319244,0.523165857834698,0.29293717730381424,,,0.948,,0.3515246127645771,0.0,,1.0,0.052,0.60880758051149,False,latched,0.07669276353987815,0.0,0,50,False,0.34501515434855534,0.0
50,25000,25500,500,0.0,0.40309450436569083,0.335912086971409,0.49703389830508476,0.5033966777886736,0.335912086971409,,,0.946,,0.40309450436569083,0.0,,1.0,0.054,0.6099591327151419,False,latched,0.0987638807137154,0.0,0,50,False,0.34501515434855534,0.0
51,25500,26000,500,0.0,0.2750084093148418,0.2750084093148418,0.29018003273322424,0.4572830398321557,0.2750084093148418,,,0.938,,0.2750084093148418,0.0,,1.0,0.062,0.6107931725588813,False,latched,0.10197961996731778,0.0,0,50,False,0.34501515434855534,0.0
52,26000,26500,500,0.0,0.31686595785267513,0.2640549648772293,0.41060606060606064,0.4416797892192548,0.2640549648772293,,,0.912,,0.31686595785267513,0.0,,1.0,0.088,0.5814058472958463,False,latched,0.1805233541646582,0.0,0,50,False,0.34501515434855534,0.0
53,26500,27000,500,0.0,0.38782051282051283,0.25854700854700857,0.42472903340440654,0.45001964765117825,0.25854700854700857,,,0.932,,0.38782051282051283,0.0,,1.0,0.068,0.5730737599461597,False,latched,0.10653619990011473,0.0,0,50,False,0.34501515434855534,0.0
54,27000,27500,500,0.0,0.2425074018211273,0.2425074018211273,0.2420058883768561,0.4299169109186445,0.2425074018211273,,,0.91,,0.2425074018211273,0.0,,1.0,0.09,0.5616254154557803,False,latched,0.14277804116441642,0.0,0,50,False,0.34501515434855534,0.0
55,27500,28000,500,0.0,0.3234991480771966,0.3234991480771966,0.38334382965961905,0.5346159649723367,0.3234991480771966,,,0.86,,0.3234991480771966,0.0,,1.0,0.14,0.5286591269003837,False,latched,0.2864046546303669,0.0,0,50,False,0.34501515434855534,0.0
56,28000,28500,500,0.0,0.26438397350704806,0.22031997792254007,0.31205949350127293,0.34588622666758895,0.22031997792254007,,,0.79,,0.26438397350704806,0.0,,1.0,0.21,0.46641580837613705,False,latched,0.30263783524288107,0.0,0,50,False,0.34501515434855534,0.0
57,28500,29000,500,0.0,0.2506594370617047,0.2506594370617047,0.3620414673046252,0.41237537984467176,0.2506594370617047,,,0.844,,0.2506594370617047,0.0,,1.0,0.156,0.4996133786795632,False,latched,0.2059522568289142,0.0,0,50,False,0.34501515434855534,0.0
58,29000,29500,500,0.0,0.3934740229054173,0.3934740229054173,0.47676882362505824,0.5494716301053203,0.3934740229054173,,,0.888,,0.3934740229054173,0.0,,1.0,0.112,0.5360126286420747,False,latched,0.21655733982053518,0.0,0,50,False,0.34501515434855534,0.0
