evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3272753305125862,0.3272753305125862,0.3646598398643279,0.47658776104439227,0.3272753305125862,,,0.9076,,0.3272753305125862,0.0,,1.0,0.0924,0.5507435842625692
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3416192934158541,0.3416192934158541,0.3611394614410273,0.5704423434629775,0.3416192934158541,,,0.9276,,0.3416192934158541,0.0,,1.0,0.0724,0.578525587116952
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3078618005411197,0.3078618005411197,0.35947966989555563,0.47597628408264353,0.3078618005411197,,,0.8988,,0.3078618005411197,0.0,,1.0,0.1012,0.5475924289839029
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28936999790673906,0.28936999790673906,0.3493838756239562,0.3963779513222632,0.28936999790673906,,,0.8854,,0.28936999790673906,0.0,,1.0,0.1146,0.530480034293337
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3437827417701262,0.3437827417701262,0.3728234505577342,0.5114146956985343,0.3437827417701262,,,0.915,,0.3437827417701262,0.0,,1.0,0.085,0.5700761994988738
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30496746013475545,0.30496746013475545,0.3335295312328815,0.48505436726817114,0.30496746013475545,,,0.919,,0.30496746013475545,0.0,,1.0,0.081,0.557803540557345
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2995390623169168,0.2995390623169168,0.3364270374765503,0.4290518825378034,0.2995390623169168,,,0.8792,,0.2995390623169168,0.0,,1.0,0.1208,0.5234753768991596
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2989003766906712,0.2989003766906712,0.3214053720008608,0.4870306077145235,0.2989003766906712,,,0.9272,,0.2989003766906712,0.0,,1.0,0.0728,0.5516412963589024
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3705445499336224,0.3705445499336224,0.40195291302516994,0.5450992094917168,0.3705445499336224,,,0.9324,,0.3705445499336224,0.0,,1.0,0.0676,0.5779292558673434
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28074880386967654,0.28074880386967654,0.3027906301542371,0.44605230900347814,0.28074880386967654,,,0.8834,,0.28074880386967654,0.0,,1.0,0.1166,0.5361334179927122
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3272987959915813,0.3272987959915813,0.37994326239073234,0.4697295065932075,0.3272987959915813,,,0.91,,0.3272987959915813,0.0,,1.0,0.09,0.5547176909731517
