evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32863218459432114,0.32863218459432114,0.3647202146484185,0.47873948491164015,0.32863218459432114,,,0.9038,,0.32863218459432114,0.0,,1.0,0.0962,0.5645208610626888
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2983647793758903,0.2983647793758903,0.3398121783394977,0.49271960510287244,0.2983647793758903,,,0.9204,,0.2983647793758903,0.0,,1.0,0.0796,0.5774140375356519
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30977548476545574,0.30977548476545574,0.35935627489001115,0.42802564660770376,0.30977548476545574,,,0.869,,0.30977548476545574,0.0,,1.0,0.131,0.5328036394091594
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.35246355982602423,0.35246355982602423,0.3874699882810053,0.4598008061394593,0.35246355982602423,,,0.902,,0.35246355982602423,0.0,,1.0,0.098,0.5548902325467483
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32900041902478094,0.32900041902478094,0.3531734813273582,0.5275961545918753,0.32900041902478094,,,0.9168,,0.32900041902478094,0.0,,1.0,0.0832,0.5774094889508411
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31026358842861007,0.31026358842861007,0.3805521272407137,0.462336856351174,0.31026358842861007,,,0.893,,0.31026358842861007,0.0,,1.0,0.107,0.5503650142120078
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3217245654232825,0.3217245654232825,0.344531191731537,0.38438663334583756,0.3217245654232825,,,0.8806,,0.3217245654232825,0.0,,1.0,0.1194,0.5371190968932761
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3573677629845775,0.3573677629845775,0.37867903930593944,0.4913731622631364,0.3573677629845775,,,0.908,,0.3573677629845775,0.0,,1.0,0.092,0.5725439026288983
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2854124263373165,0.2854124263373165,0.32790830080480476,0.4524903887978704,0.2854124263373165,,,0.911,,0.2854124263373165,0.0,,1.0,0.089,0.5603134392763954
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2858068377544525,0.2858068377544525,0.2991026805668997,0.4028214380591956,0.2858068377544525,,,0.8708,,0.2858068377544525,0.0,,1.0,0.1292,0.5255647137162084
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30296061574822025,0.30296061574822025,0.33626161703415214,0.45950030989432744,0.30296061574822025,,,0.922,,0.30296061574822025,0.0,,1.0,0.078,0.5592900046819698
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3780974981475942,0.3780974981475942,0.4039516116090603,0.5242198903873334,0.3780974981475942,,,0.9276,,0.3780974981475942,0.0,,1.0,0.0724,0.5825581299929937
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3029163930710826,0.3029163930710826,0.31848916946860933,0.4324389710378046,0.3029163930710826,,,0.8774,,0.3029163930710826,0.0,,1.0,0.1226,0.5399738836917436
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.35363213813486283,0.35363213813486283,0.3898367380438639,0.43521571961761196,0.35363213813486283,,,0.9032,,0.35363213813486283,0.0,,1.0,0.0968,0.5589953438493541
