evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32741382870870445,0.32741382870870445,0.3656122168423996,0.476686912974762,0.32741382870870445,,,0.9072,,0.32741382870870445,0.0,,1.0,0.0928,0.5491328442088093
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34133848168548125,0.34133848168548125,0.36106639407291397,0.5689818240015695,0.34133848168548125,,,0.9272,,0.34133848168548125,0.0,,1.0,0.0728,0.5772749992072294
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3077515969025712,0.3077515969025712,0.3594429995618556,0.4754856752926855,0.3077515969025712,,,0.8986,,0.3077515969025712,0.0,,1.0,0.1014,0.5457640864256954
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28792096803522527,0.28792096803522527,0.3478432593774576,0.3928484533408437,0.28792096803522527,,,0.884,,0.28792096803522527,0.0,,1.0,0.116,0.527273358820488
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3436338909858809,0.3436338909858809,0.37275109689302105,0.5102970806913165,0.3436338909858809,,,0.9146,,0.3436338909858809,0.0,,1.0,0.0854,0.5686527897454737
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30470441969484635,0.30470441969484635,0.33338460369664963,0.4824622530935595,0.30470441969484635,,,0.9182,,0.30470441969484635,0.0,,1.0,0.0818,0.5540795219738556
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2983599193827354,0.2983599193827354,0.3355106497922562,0.42631527988768486,0.2983599193827354,,,0.8784,,0.2983599193827354,0.0,,1.0,0.1216,0.5214872513627933
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30005363066830065,0.30005363066830065,0.3226210340111255,0.48718243807709294,0.30005363066830065,,,0.9268,,0.30005363066830065,0.0,,1.0,0.0732,0.548593076496467
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.370467426253533,0.370467426253533,0.4019168769891339,0.544350896184983,0.370467426253533,,,0.9322,,0.370467426253533,0.0,,1.0,0.0678,0.5760329143673814
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28065204706456515,0.28065204706456515,0.3026043271510327,0.443797280187541,0.28065204706456515,,,0.8824,,0.28065204706456515,0.0,,1.0,0.1176,0.5336115071651949
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32686911744801334,0.32686911744801334,0.37987136132659655,0.46800791723203816,0.32686911744801334,,,0.9096,,0.32686911744801334,0.0,,1.0,0.0904,0.551939119524769
