evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.27261517498594884,0.27261517498594884,0.30716057652297307,0.4309477833942791,0.27261517498594884,,,0.8922,,0.27261517498594884,0.0,,1.0,0.1078,0.5474405440785856
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2969981507147125,0.2969981507147125,0.3539871048740452,0.46661059602014066,0.2969981507147125,,,0.9122,,0.2969981507147125,0.0,,1.0,0.0878,0.5664204606125944
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2707715522961647,0.2707715522961647,0.3261798241613201,0.3879158170790853,0.2707715522961647,,,0.8564,,0.2707715522961647,0.0,,1.0,0.1436,0.5161030073147778
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2839665093016375,0.2839665093016375,0.3258390955079715,0.3978379917705734,0.2839665093016375,,,0.886,,0.2839665093016375,0.0,,1.0,0.114,0.5344657008436686
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.328152184309445,0.328152184309445,0.35968099314166774,0.5118108653393894,0.328152184309445,,,0.9102,,0.328152184309445,0.0,,1.0,0.0898,0.5673630017659954
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28547557957762665,0.28547557957762665,0.3440604667856853,0.4250184483984155,0.28547557957762665,,,0.8816,,0.28547557957762665,0.0,,1.0,0.1184,0.5346673880012871
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2762885708281552,0.2762885708281552,0.3256981354619842,0.35850851952075313,0.2762885708281552,,,0.8726,,0.2762885708281552,0.0,,1.0,0.1274,0.5233604602945487
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31583750042687314,0.31583750042687314,0.3468869156506016,0.44059421877521454,0.31583750042687314,,,0.8942,,0.31583750042687314,0.0,,1.0,0.1058,0.5545422612464135
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30544124013298807,0.30544124013298807,0.339439878292317,0.4560808376577619,0.30544124013298807,,,0.909,,0.30544124013298807,0.0,,1.0,0.091,0.5533091456483119
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2860439721757207,0.2860439721757207,0.32346377915088304,0.3887704911211767,0.2860439721757207,,,0.8652,,0.2860439721757207,0.0,,1.0,0.1348,0.5159252940028065
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28757229514619276,0.28757229514619276,0.31340426304250574,0.4307684161087405,0.28757229514619276,,,0.913,,0.28757229514619276,0.0,,1.0,0.087,0.5435535452453718
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34746109830806615,0.34746109830806615,0.38069178009409943,0.4794573908362301,0.34746109830806615,,,0.9166,,0.34746109830806615,0.0,,1.0,0.0834,0.5674428226868168
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2651106162860541,0.2651106162860541,0.2883120640324785,0.39214729452784153,0.2651106162860541,,,0.8658,,0.2651106162860541,0.0,,1.0,0.1342,0.5255749057234212
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.31833583301655105,0.31833583301655105,0.3798470685213821,0.4232975630920872,0.31833583301655105,,,0.8958,,0.31833583301655105,0.0,,1.0,0.1042,0.5466797596096504
