evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
10,50000,55000,5000,6,0,23,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2721743750026764,0.2721743750026764,0.3138701311972924,0.4378255552105308,0.2721743750026764,,,0.8924,,0.2721743750026764,0.0,,1.0,0.1076,0.5512923916617316
11,55000,60000,5000,6,0,14,406,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3208651763555002,0.3208651763555002,0.38125245399120705,0.4909778187138727,0.3208651763555002,,,0.9152,,0.3208651763555002,0.0,,1.0,0.0848,0.5696597720326605
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28863348762689106,0.28863348762689106,0.3512652040459532,0.4160665182319407,0.28863348762689106,,,0.8592,,0.28863348762689106,0.0,,1.0,0.1408,0.5211358397087222
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3195361538851152,0.3195361538851152,0.3653278048374504,0.45131465248898844,0.3195361538851152,,,0.8934,,0.3195361538851152,0.0,,1.0,0.1066,0.5457809246530414
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33881040113700767,0.33881040113700767,0.37948636227869614,0.5219353011293177,0.33881040113700767,,,0.9114,,0.33881040113700767,0.0,,1.0,0.0886,0.5707309026794128
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2978224266732237,0.2978224266732237,0.3226799617463319,0.44281805858768536,0.2978224266732237,,,0.8832,,0.2978224266732237,0.0,,1.0,0.1168,0.5388202260928364
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3144710736994418,0.3144710736994418,0.3709562222670388,0.406613993976291,0.3144710736994418,,,0.8786,,0.3144710736994418,0.0,,1.0,0.1214,0.5333572378894958
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3191453136163307,0.3191453136163307,0.36053172720704296,0.4497504957768705,0.3191453136163307,,,0.894,,0.3191453136163307,0.0,,1.0,0.106,0.558746900903027
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3195641645213822,0.3195641645213822,0.3466342637098276,0.4661494086868457,0.3195641645213822,,,0.9096,,0.3195641645213822,0.0,,1.0,0.0904,0.5558248790933186
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3083044674711404,0.3083044674711404,0.34981926782910194,0.4373652865468991,0.3083044674711404,,,0.8716,,0.3083044674711404,0.0,,1.0,0.1284,0.5243477275092213
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.29749451431525736,0.29749451431525736,0.3276510041751017,0.45824061556667256,0.29749451431525736,,,0.9168,,0.29749451431525736,0.0,,1.0,0.0832,0.5508329767430602
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.35927712607033974,0.35927712607033974,0.3990249706824194,0.5008926377921352,0.35927712607033974,,,0.9194,,0.35927712607033974,0.0,,1.0,0.0806,0.572861392456535
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.28133308033399945,0.28133308033399945,0.30641166360366623,0.4314163178950748,0.28133308033399945,,,0.8702,,0.28133308033399945,0.0,,1.0,0.1298,0.5322002757575851
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3382717080491678,0.3382717080491678,0.4021257743666768,0.45093090947144066,0.3382717080491678,,,0.8984,,0.3382717080491678,0.0,,1.0,0.1016,0.5523934084488613
