window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
135,67500,68000,500,0.0,0.6988880700257296,0.5824067250214413,0.7708345902463549,0.7262849921283635,0.5824067250214413,,,0.94,,0.6988880700257296,0.0,,1.0,0.06,0.03833692363136763,False,none,0.0849194264762668,0.0,0,0,False,0.5482764939522271,0.0
136,68000,68500,500,0.0,0.5174832706534598,0.5174832706534598,0.6957367596013885,0.6352700169137193,0.5174832706534598,,,0.928,,0.5174832706534598,0.0,,1.0,0.072,0.03864890829956739,False,none,0.10210369412584393,0.0,0,0,False,0.5482764939522271,0.0
137,68500,69000,500,0.0,0.6043569368065657,0.6043569368065657,0.7226831635128578,0.6742008405110185,0.6043569368065657,,,0.938,,0.6043569368065657,0.0,,1.0,0.062,0.027545714181262695,False,none,0.08303579375428181,0.0,0,0,False,0.5482764939522271,0.0
138,69000,69500,500,0.0,0.6299835430270212,0.6299835430270212,0.6257936507936508,0.8360510939860814,0.6299835430270212,,,0.978,,0.6299835430270212,0.0,,1.0,0.022,0.02014709890210773,False,none,0.07041643035973381,0.0,0,0,False,0.5482764939522271,0.0
139,69500,70000,500,0.0,0.5366666666666666,0.4472222222222222,0.5771978021978021,0.7518112217686189,0.4472222222222222,,,0.972,,0.5366666666666666,0.0,,1.0,0.028,0.013738220624993198,False,none,0.0804079880431407,0.0,0,0,False,0.5482764939522271,0.0
140,70000,70500,500,0.0,0.42768469661273256,0.42768469661273256,0.6863354037267081,0.6609803539042094,0.42768469661273256,,,0.944,,0.42768469661273256,0.0,,1.0,0.056,0.01744942623606337,False,none,0.10544053280127026,0.0,0,0,False,0.5482764939522271,0.0
141,70500,71000,500,0.0,0.4559276273825077,0.4559276273825077,0.4428687973893848,0.7755941379109058,0.4559276273825077,,,0.96,,0.4559276273825077,0.0,,1.0,0.04,0.019351429944781538,False,none,0.0904786255150925,0.0,0,0,False,0.5482764939522271,0.0
142,71000,71500,500,0.0,0.5627432268453941,0.5627432268453941,0.6946179249226653,0.8142398704018025,0.5627432268453941,,,0.96,,0.5627432268453941,0.0,,1.0,0.04,0.018263838559773152,False,none,0.05411903647892151,0.0,0,0,False,0.5482764939522271,0.0
143,71500,72000,500,0.0,0.5649892354821933,0.47082436290182766,0.6086580086580087,0.7419207274581383,0.47082436290182766,,,0.962,,0.5649892354821933,0.0,,1.0,0.038,0.008896409763299702,False,none,0.08273317877102473,0.0,0,0,False,0.5482764939522271,0.0
144,72000,72500,500,0.0,0.375,0.375,0.4711538461538461,0.7240056412110364,0.375,,,0.918,,0.375,0.0,,1.0,0.082,0.010862352237446634,False,none,0.06655646762134439,0.0,0,0,False,0.5482764939522271,0.0
