evaluation_window,start_row,stop_row,n_rows,known_classes_present,novel_classes_present,minimum_initial_known_class_count,non_normal_rows,support_eligible,labels_present,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece
12,60000,65000,5000,6,0,28,510,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2888753307503138,0.2888753307503138,0.37362971204953926,0.4374405817250918,0.2888753307503138,,,0.8614,,0.2888753307503138,0.0,,1.0,0.1386,0.5168810168304799
13,65000,70000,5000,6,0,21,421,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3149935207805869,0.3149935207805869,0.3745335224753383,0.46824558361742424,0.3149935207805869,,,0.8952,,0.3149935207805869,0.0,,1.0,0.1048,0.5381799719123607
14,70000,75000,5000,6,0,15,438,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.34346523833024817,0.34346523833024817,0.37439189390283745,0.5306179640729893,0.34346523833024817,,,0.9122,,0.34346523833024817,0.0,,1.0,0.0878,0.563831524405311
15,75000,80000,5000,6,0,9,455,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3074196502666047,0.3074196502666047,0.36897019986425633,0.4652923778791968,0.3074196502666047,,,0.8852,,0.3074196502666047,0.0,,1.0,0.1148,0.5331552288716942
16,80000,85000,5000,6,0,16,410,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30448239618816375,0.30448239618816375,0.4009714474033914,0.44149780561896745,0.30448239618816375,,,0.877,,0.30448239618816375,0.0,,1.0,0.123,0.5237163475705504
17,85000,90000,5000,6,0,24,393,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.32606178086548804,0.32606178086548804,0.37568714735861514,0.4692768926577378,0.32606178086548804,,,0.896,,0.32606178086548804,0.0,,1.0,0.104,0.5521219278677433
18,90000,95000,5000,6,0,27,400,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3252568307628086,0.3252568307628086,0.3632422532288513,0.4824127353049931,0.3252568307628086,,,0.9098,,0.3252568307628086,0.0,,1.0,0.0902,0.5493016210212318
19,95000,100000,5000,6,0,20,505,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3113181722761818,0.3113181722761818,0.36702444651245947,0.47573866353390315,0.3113181722761818,,,0.8766,,0.3113181722761818,0.0,,1.0,0.1234,0.5221938228035844
20,100000,105000,5000,6,0,18,331,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.30105908468907666,0.30105908468907666,0.3359034245550257,0.4867917765175629,0.30105908468907666,,,0.919,,0.30105908468907666,0.0,,1.0,0.081,0.5450155035437586
21,105000,110000,5000,6,0,15,375,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.3680667338380797,0.3680667338380797,0.40505629881187416,0.5093671855275813,0.3680667338380797,,,0.9178,,0.3680667338380797,0.0,,1.0,0.0822,0.5644137402701616
22,110000,115000,5000,6,0,13,527,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.2894564818309653,0.2894564818309653,0.3222147039129393,0.4677911748555499,0.2894564818309653,,,0.8748,,0.2894564818309653,0.0,,1.0,0.1252,0.5289215964729663
23,115000,120000,5000,6,0,15,364,True,Benign|DoS|Exploits|Fuzzers|Generic|Reconnaissance,0.33764556058432316,0.33764556058432316,0.42489279391575363,0.48382227825325597,0.33764556058432316,,,0.9022,,0.33764556058432316,0.0,,1.0,0.0978,0.5480440531022409
